processid	sampleid	bin_uri	genus_name	lat	lon
THAMI952-23	BIOUG98705-H03	BOLD:ADU4917	Monontos	19.203	101.073
TRIHM294-22	IAvH-TRI-FCZ0291	BOLD:ACG8381	Carinodes	3.06417	-75.3731
TTMHY318-08	08TTML-0318	BOLD:AAG7695	NA	43.4464	-80.2512
AMTPA1886-15	BC-ZSM-HYM-24074-G09	BOLD:ACU0378	Epitomus	47.394	10.366
BCHYM15698-17	BC-ZSM-HYM-27497-A09	BOLD:ACE0945	Tycherus	59.6591	10.9949
BCHYM15703-17	BC-ZSM-HYM-27497-B02	BOLD:AAH1935	Phaeogenes	59.9347	10.7438
CNFDE1627-14	BIOUG10705-D06	BOLD:AAU8863	Coelichneumon	45.5894	-64.9556
CNRGE532-15	BIOUG20625-E10	BOLD:AAG7654	NA	43.8223	-79.1897
CNRME802-12	BIOUG03460-G06	BOLD:AAH1853	Cratichneumon	50.676	-99.898
COLHH1972-18	CollHH1781	BOLD:ADR1433	Platylabus	59.288	5.264
COLHH1975-18	CollHH1784	BOLD:ADQ8118	Platylabus	59.288	5.264
COLHH584-18	CollHH584	BOLD:ACJ7779	Coelichneumon	59.4486	6.02121
CRHTA16826-22	BIOUG80142-E01	BOLD:AEP3430	Carinodes	9.648	-83.071
CRPEA1860-21	BIOUG72918-E10	BOLD:ACE1969	Barichneumon	9.973	-84.094
CRQZA48689-22	BIOUG88981-F08	BOLD:AEP2718	ichneuMalaise01	9.614	-83.818
CRSRA32209-22	BIOUG85267-D10	BOLD:AEU6962	ichneuMalaise01	8.483	-83.591
CRTRA17813-22	BIOUG73669-F01	BOLD:AEP1636	ichneuMalaise01	10.536	-83.501
FBIIA331-10	BC ZSM HYM 02801	BOLD:AAD5318	Ichneumon	49.2	11.2
GMAAF500-16	BIOUG27999-A06	BOLD:ADA1146	Setanta	10.88	-85.389
GMCAC046-16	BIOUG28379-H05	BOLD:ACX5086	Carinodes	10.8801	-85.389
GMGMP9064-18	BIOUG42937-D05	BOLD:AAD5318	Ichneumon	48.165	11.485
GMHLW192-16	BIOUG26924-A04	BOLD:AEM5773	NA	15.494	-88.214
GMNHC142-16	BIOUG27945-B03	BOLD:ACP7239	Aucklandella	-37.8083	175.326
GMONJ057-15	BIOUG22280-E09	BOLD:AAH7274	NA	53.616	-132.016
GMSVA6341-22	BIOUG85789-F10	BOLD:AAM9124	NA	37.89	-119.096
HYMPK034-23	NHMO-ENT-645868	BOLD:AAL2075	Diphyus	58.979	10.029
JSHYM184-11	BIOUG01022-H05	BOLD:ABA5925	NA	44.621	-75.773
LKMSC052-15	NZAC04106270	BOLD:ACV2430	Aucklandella	-36.865	174.477
LKMSC191-16	NZAC04136763	BOLD:AAH7291	Aucklandella	-36.7955	174.49
NZHYM128-10	NZAC04033069	BOLD:AAH7290	Aucklandella	-37.037	174.504
ONTA7479-23	BIOUG94668-F09.ONT3	BOLD:ACA6944	NA	54.774	-127.108
ONTBP13043-23	BIOUG91338-E01.ONT2	BOLD:ACV1216	NA	54.774	-127.108
OPPFS1388-17	BIOUG35315-F01	BOLD:AAH7283	NA	42.2628	-83.0725
PLFCI030-20	BIOUG58041-G02	BOLD:ADB7911	ichneuMalaise01	10.763	-85.334
PLXCM034-20	BIOUG58025-H05	BOLD:ADA8392	ichneuMalaise01	10.763	-85.334
SMTPO9385-15	BIOUG25581-H07	BOLD:AAH2004	Phaeogenes	51.045	-114.152
SSJAF2795-13	BIOUG08958-D10	BOLD:ABZ7151	NA	53.195	-117.914
SSKNA5730-15	BIOUG24306-A09	BOLD:AAD1680	NA	57.532	-130.202
SSPAA5709-13	BIOUG06165-A03	BOLD:AAH9910	Stenichneumon	53.9055	-106.025
TRIHM324-22	IAvH-TRI-FCZ0321	BOLD:AEV5287	Carinodes	3.0675	-75.3694
AICH090-06	DHJPAR0009524	BOLD:AAC9790	Tricholabus	10.923	-85.464
AMCAJ133-19	BIOUG45338-B06	BOLD:ADU6678	NA	60.788	-135.187
ASNBA155-15	VM-2014-BSL-0681	BOLD:AAA9337	Dirophanes	48.449	-68.367
BBHEC015-09	09BBEHY-0015	BOLD:AAH1853	Cratichneumon	45.582	-64.986
BCHYM19272-21	ZSM-HYM-33401-F04	BOLD:AEO2119	Eutanyacra	51.749	14.321
CNFNR1982-14	BIOUG11382-C09	BOLD:ACL8913	Cyclolabus	48.857	-64.376
CNGUC977-15	BIOUG17754-H05	BOLD:ACE4814	Ichneumon	48.795	-123.309
CNPKO3524-14	BIOUG14092-H04	BOLD:ABY7673	Ichneumon	48.601	-86.2893
CNRMF568-12	BIOUG03805-H08	BOLD:AAU8863	Coelichneumon	50.676	-99.898
COLHH795-18	CollHH795	BOLD:ACR7046	Tycherus	59.496	5.883
CRALA23130-21	BIOUG58689-A11	BOLD:ADL7341	Platylabus	9.015	-83.004
CRALB20476-21	BIOUG63927-F05	BOLD:AEN7798	Setanta	9.015	-83.004
CRALB43572-21	BIOUG62720-B03	BOLD:AAL1427	Diacantharius	9.015	-83.004
CRALC19174-21	BIOUG70364-E01	BOLD:AEO3782	Carinodes	9.015	-83.004
CRCCE7265-23	CBG-A10809-D09	BOLD:ACG8036	ichneuMalaise01	10.9047	-85.468
CRTOA2707-21	BIOUG62725-E11	BOLD:ACK6099	ichneuMalaise01	10.537	-83.504
FBIIA717-10	BC ZSM HYM 03662	BOLD:AAD5318	Ichneumon	46.8594	10.9319
GMATQ152-16	BIOUG27884-G06	BOLD:ADC8221	NA	-43.095	146.654
GMCRC1623-13	BIOUG06141-F10	BOLD:ACG8301	ichneuMalaise01	10.8438	-85.6138
GMCWI011-15	BIOUG23346-H02	BOLD:AEL5696	Setanta	-32.0865	115.831
GMGMQ5218-18	BIOUG42935-H04	BOLD:ADL8618	Diadromus	48.1648	11.4849
GMLWD2663-23	CBG-A20249-A12	BOLD:ACJ9167	Baranisobas	33.2556	35.4331
GMONH2523-15	BIOUG25012-B04	BOLD:AAH7274	NA	53.616	-132.016
GMOZB1225-17	BIOUG36377-D04	BOLD:AAU9122	NA	60.7518	-135.125
GMSCE148-20	BIOUG51791-C04	BOLD:AAH2004	Phaeogenes	33.997	-119.716
HPPPH989-13	BIOUG07534-F07	BOLD:ACE0940	Stenobarichneumon	44.623	-63.569
ICHFI1036-12	FICH-000941	BOLD:ABZ8253	Ichneumon	60.17	24.212
ICHFI960-12	FICH-000865	BOLD:ACE1180	Platylabus	60.545	26.909
JBLRB1351-23	BIOUG99487-E10	BOLD:AAH7285	NA	46.044	-109.805
JICCV446-16	BIOUG29777-C07	BOLD:AAC9790	Tricholabus	10.763	-85.334
JSHYN956-11	BIOUG01093-H04	BOLD:AAU8706	NA	44.621	-75.773
JSHYO651-11	BIOUG01253-G09	BOLD:ABA8057	Diadromus	44.621	-75.773
OPPFS136-17	BIOUG35111-F08	BOLD:ACC7451	NA	42.2628	-83.0725
OPPOI170-17	BIOUG34672-E05	BOLD:AAU8850	NA	44.2829	-77.7963
OPPQO001-17	BIOUG34606-E10	BOLD:AAG7679	Coelichneumon	43.1129	-79.2738
PAJUN1331-12	BIOUG02861-B03	BOLD:ACF1442	Cratichneumon	43.537	-80.134
PLBDF032-20	BIOUG58143-B07	BOLD:ADB9725	ichneuMalaise01	10.764	-85.335
PLECE128-20	BIOUG58162-H01	BOLD:AAL1427	Diacantharius	10.763	-85.334
PLECF1833-20	BIOUG58164-F02	BOLD:ADB0819	ichneuMalaise01	10.763	-85.334
PLFAG761-19	BIOUG49168-A01	BOLD:ADB0819	ichneuMalaise01	10.763	-85.334
PLHCJ017-20	BIOUG55366-E07	BOLD:ADB0819	ichneuMalaise01	10.763	-85.335
PLJAD036-20	BIOUG51297-D10	BOLD:ADB0819	ichneuMalaise01	10.761	-85.335
PLKCV019-20	BIOUG58008-E06	BOLD:ADB7481	Carinodes	10.76	-85.334
PLLAM032-20	BIOUG51743-F01	BOLD:ADA8392	ichneuMalaise01	10.763	-85.334
PLVAO033-20	BIOUG55253-G05	BOLD:ADA8497	Barichneumon	10.764	-85.335
PLZAC043-20	BIOUG55341-B05	BOLD:ADA8392	ichneuMalaise01	10.76	-85.334
SSJAF3903-13	BIOUG09166-G02	BOLD:ABZ7151	NA	53.195	-117.914
SSPAB4637-13	BIOUG06355-D08	BOLD:AAU9790	Platylabus	53.9872	-106.282
SSROB3603-14	BIOUG13608-D10	BOLD:AAH7283	NA	43.804	-79.146
THAMB2284-22	BIOUG91321-D05	BOLD:AEX8304	NA	14.447	101.367
THAMI990-23	BIOUG98706-C06	BOLD:ADC0759	NA	19.203	101.073
TRIHM378-22	IAvH-TRI-FCZ0375	BOLD:AEU5990	Barichneumon	3.067	-75.384
AMTPA075-15	BC-ZSM-HYM-24055-G03	BOLD:AAI7769	Hypomecus	47.394	10.366
BBHYL654-10	10BBCHY-3608	BOLD:AAU8887	Coelichneumon	53.73	-106.722
BCHYM15778-17	BC-ZSM-HYM-27497-H05	BOLD:ACE0940	Stenobarichneumon	59.0286	11.0265
CNBRR215-14	BIOUG11250-C02	BOLD:ACC2867	Cratichneumon	46.6553	-60.4285
CNFNE2709-14	BIOUG10354-C12	BOLD:AAG7679	Coelichneumon	48.857	-64.376
COLHH1309-18	CollHH1118	BOLD:AAD5318	Ichneumon	59.516	5.27878
COLHH1978-18	CollHH1787	BOLD:ADN9596	Platylabus	59.449	6.021
COLHH1983-18	CollHH1792	BOLD:ADN8479	Platylabus	59.288	5.264
CRALA23170-21	BIOUG58689-E03	BOLD:AEN1101	ichneuMalaise01	9.015	-83.004
CRALA23172-21	BIOUG58689-E05	BOLD:AEN4479	ichneuMalaise01	9.015	-83.004
CRALB45776-21	BIOUG72840-G12	BOLD:ACE1969	Barichneumon	9.015	-83.004
CRALC1829-21	BIOUG73161-A04	BOLD:AEM5579	ichneuMalaise01	9.015	-83.004
CRALC2245-21	BIOUG71245-E02	BOLD:AEM5579	ichneuMalaise01	9.015	-83.004
CRATC29343-23	CBG-A10817-D06	BOLD:AEM5773	NA	9.01585	-83.004
CRATC4688-23	CBG-A06273-B07	BOLD:AEL2104	ichneuMalaise01	9.016	-83.004
CRBOA29953-23	CBG-A01230-H02	BOLD:AAL1427	Diacantharius	10.759	-85.009
CRCCB20150-23	CBG-A05438-G07	BOLD:ADO3117	NA	10.933	-85.457
CRPEA47585-21	BIOUG73870-H04	BOLD:ACE1969	Barichneumon	9.973	-84.094
CRPED30098-21	BIOUG75842-C11	BOLD:ACG8036	ichneuMalaise01	9.973	-84.094
CRPSA15720-22	BIOUG92555-A08	BOLD:AEA3657	Coelichneumon	9.974	-84.093
CRPSA23498-23	BIOUG98511-E05	BOLD:ADA8497	Barichneumon	9.974	-84.093
FBIIA185-10	BC ZSM HYM 02655	BOLD:AAE6104	Ichneumon	49.4	11
FBIIA310-10	BC ZSM HYM 02780	BOLD:AAF6036	Eutanyacra	47.2	13.5
FBIIA653-10	BC ZSM HYM 03598	BOLD:ABY5262	Pseudoamblyteles	51.8165	9.8657
FCHAR3309-19	CHARS00316-H05	BOLD:AAH9910	Stenichneumon	67.781	-115.276
GBMIN35231-13	HM020628	BOLD:ACE9603	Trachyarus	62.1913	25.934
GBMIN35285-13	HM020520	BOLD:ACD7937	Trachyarus	62.2238	25.8428
GMATQ069-16	BIOUG27786-F09	BOLD:ADA3735	NA	-43.095	146.654
GMCEB068-18	BIOUG37393-F03	BOLD:ADF4946	Carinodes	10.9292	-85.4643
GMHMC308-15	BIOUG25274-A05	BOLD:ACF6046	NA	15.489	-88.236
GMHNC711-15	BIOUG25280-E01	BOLD:ACZ7221	NA	15.507	-88.234
GMOCL1090-15	BIOUG23001-D01	BOLD:ACF9659	NA	54.768	-126.935
GMOVE067-15	BIOUG25806-D09	BOLD:AAE2749	Ichneumon	60.958	-135.184
GMPTA12965-23	CBG-A02875-G02	BOLD:AAG9076	NA	41.341	-8.692
GMSCC2178-20	BIOUG51279-B12	BOLD:AAU8884	NA	33.997	-119.716
GMSCE018-20	BIOUG51288-G01	BOLD:ACE4814	Ichneumon	33.997	-119.716
JCCCJ080-16	BIOUG29869-G01	BOLD:ACK6099	ichneuMalaise01	10.763	-85.334
JSHYP472-11	BIOUG01291-D10	BOLD:ACE8619	NA	44.621	-75.773
LKMSC206-16	NZAC04134333	BOLD:ABX9240	Aucklandella	-36.7955	174.49
LPRCT775-21	BC-LPRCorse 4100	BOLD:AAN9663	Ichneumon	41.7729	9.12159
OPPDG1208-17	BIOUG33607-E10	BOLD:AAG7789	NA	44.6286	-78.8614
OPPEC3087-17	BIOUG33137-D10	BOLD:ABA7991	NA	44.6337	-80.6983
OPPFI829-17	BIOUG33856-A01	BOLD:AAH7288	NA	45.5151	-77.8181
OPPFM3994-17	BIOUG34818-C05	BOLD:ACE4814	Ichneumon	42.2628	-83.0725
OPPQG241-17	BIOUG34605-C07	BOLD:ACF2807	Ichneumon	44.5178	-76.5394
PHMAL351-10	10PHMAL-0351	BOLD:AAG7707	Coelichneumon	43.537	-80.134
PLDCK065-20	BIOUG58201-E09	BOLD:ADA8497	Barichneumon	10.764	-85.333
PLEAL021-19	BIOUG48404-D05	BOLD:ADA8497	Barichneumon	10.763	-85.334
PLECD932-20	BIOUG56929-G01	BOLD:AAL1427	Diacantharius	10.763	-85.334
PLECJ3860-20	BIOUG56905-F07	BOLD:AAL1427	Diacantharius	10.763	-85.334
PLLBO986-20	BIOUG51760-C05	BOLD:ADB0819	ichneuMalaise01	10.763	-85.334
PLNDK1243-20	BIOUG58076-C08	BOLD:AAW9312	Ichneumonine	10.763	-85.334
PLWBA065-20	BIOUG55269-H07	BOLD:AAL1427	Diacantharius	10.763	-85.334
SSBRB1795-14	BIOUG12948-A06	BOLD:ACC2867	Cratichneumon	46.808	-60.733
SSBRB3828-14	BIOUG13243-G07	BOLD:ACC2867	Cratichneumon	46.808	-60.733
THAMA012-22	BIOUG85476-A12	BOLD:AEY6581	NA	14.471	101.373
THAMC7199-22	BIOUG95316-A04	BOLD:AFE0265	NA	14.434	101.369
TTHYW880-08	HYMN 0114.02	BOLD:ABV2671	NA	43.537	-80.134
ACGBA1056-12	DHJPAR0046889	BOLD:AAC3554	Joppa	10.925	-85.472
AMCAS008-21	BIOUG58254-C11	BOLD:ADF8397	Ichneumon	63.272	-136.587
BBHYL798-10	10BBCHY-3752	BOLD:ACF1442	Cratichneumon	48.593	-86.294
BCHYM18007-18	BC-ZSM-HYM-30226-C10	BOLD:AAE6338	Limerodops	49.281	10.998
BCHYM8022-15	BC-ZSM-HYM-27765-D06	BOLD:ACG4851	Notosemus	49.097	13.201
CNNHB2842-14	BIOUG17134-B07	BOLD:ACR4714	NA	61.606	-125.758
CRALC6875-21	BIOUG70362-E02	BOLD:AEN3628	ichneuMalaise01	9.015	-83.004
CRATC20522-23	CBG-A08723-E08	BOLD:AEE5714	ichneuMalaise01	9.01585	-83.004
CRBOB34049-23	CBG-A13265-C10	BOLD:ADV3063	NA	10.7589	-85.0092
CRHTA5345-22	BIOUG76505-E02	BOLD:ADU0438	ichneuMalaise01	9.648	-83.071
CROCA31073-21	BIOUG64493-B03	BOLD:ACK6099	ichneuMalaise01	9.263	-83.871
CRPEA19388-21	BIOUG72782-A11	BOLD:ACE1969	Barichneumon	9.973	-84.094
CRPSA25220-23	BIOUG99529-A04	BOLD:ACK6099	ichneuMalaise01	9.974	-84.093
CRQUC16316-23	CBG-A19718-A02	BOLD:AFX3484	ichneuMalaise01	9.61444	-83.8186
GBMIN35393-13	HM020525	BOLD:ACD4879	Trachyarus	62.1763	25.7533
GMCHP012-14	BIOUG14542-B07	BOLD:ACN7429	NA	34.088	107.711
GMCRX1485-14	BIOUG09733-G10	BOLD:ACG8036	ichneuMalaise01	10.8438	-85.6138
GMCVE010-16	BIOUG27888-C10	BOLD:ACE4814	Ichneumon	48.5197	-123.43
GMGMP8445-18	BIOUG42929-A02	BOLD:ACC3506	Asthenolabus	48.165	11.485
GMLCL1026-23	CBG-A18165-G04	BOLD:AEL0268	Diadromus	34.4009	35.8067
GMNWJ3522-14	BIOUG16254-E09	BOLD:AAE2757	Ichneumon	63.405	10.383
GMNWK1939-14	BIOUG16326-D10	BOLD:AAI5975	Colpognathus	63.405	10.383
GMNWK3636-14	BIOUG16253-G06	BOLD:ACE3182	Ichneumon	63.405	10.383
GMOZF086-21	BIOUG64770-G06	BOLD:AAH1550	Aethecerus	60.59	-134.897
HYMBB387-09	09BBHYM-387	BOLD:AAD5318	Ichneumon	43.532	-86.114
ICHFI1088-12	FICH-000993	BOLD:ACF8475	Coelichneumon	60.333	21.293
ICHFI818-12	FICH-000818	BOLD:ACE1042	Tycherus	62.857	25.478
ICHFI829-12	FICH-000829	BOLD:AAH1935	Phaeogenes	63.017	25.391
JBLRB1348-23	BIOUG99487-E07	BOLD:ACF5817	Ichneumon	46.044	-109.805
JBLRB7115-23	BIOUG99917-H01	BOLD:ACL9662	Dicaelotus	44.745	-111.765
JIEAA351-16	BIOUG30480-H05	BOLD:ADB0819	ichneuMalaise01	10.76	-85.334
JIEEZ1008-16	BIOUG29709-A11	BOLD:ADB0819	ichneuMalaise01	10.76	-85.334
JSHYN455-11	BIOUG01048-F02	BOLD:AAD5318	Ichneumon	44.621	-75.773
LKMSC024-15	NZAC04106135	BOLD:ACV2789	Aucklandella	-36.865	174.477
LKMSC192-16	NZAC04138483	BOLD:AAH7291	Aucklandella	-36.7955	174.49
NZHYM1319-12	NZAC04043543	BOLD:AAV1460	Degithina	-45.84	170.521
NZICH044-20	NZAC03030271	BOLD:ABA4062	Aucklandella	-37.112	175.121
OPPDE2119-17	BIOUG33317-E02	BOLD:AAA9337	Dirophanes	44.6286	-78.8614
OPPFM3987-17	BIOUG34818-B10	BOLD:ABA5985	Coelichneumon	42.2628	-83.0725
OPPQQ1092-17	BIOUG35552-H10	BOLD:ABZ7151	NA	43.1129	-79.2738
PHAAI008-17	BIOUG32373-A09	BOLD:AAD5318	Ichneumon	43.54	-80.14
PLHAG1241-20	BIOUG56954-F03	BOLD:ADA8392	ichneuMalaise01	10.763	-85.334
PLLBG4179-20	BIOUG51756-B07	BOLD:ADB0819	ichneuMalaise01	10.763	-85.334
PLRDG007-20	BIOUG58235-H03	BOLD:AAL1427	Diacantharius	10.761	-85.335
SMTPI3076-14	BIOUG16035-F04	BOLD:AAG7790	Ichneumon	44.127	-81.144
SSKJA3586-14	BIOUG15135-B03	BOLD:AAH7266	NA	44.457	-65.274
SSKUB276-15	BIOUG26262-H02	BOLD:ACE4814	Ichneumon	60.748	-137.513
SSROA212-14	BIOUG12063-D10	BOLD:ABZ7151	NA	43.808	-79.137
SSWLD4268-13	BIOUG06320-G02	BOLD:ACE2897	NA	49.065	-113.778
ABCMB6703-23	CBG-A24585-E05	BOLD:AAL8281	NA	58.7373	-93.8208
ABWYT10551-24	CBG-A27572-E02	BOLD:ACT3798	NA	60.7884	-135.188
ABWYT25942-24	CBG-A27574-G05	BOLD:ACN9191	NA	60.7884	-135.188
ACGBA7556-17	DHJPAR0061135	BOLD:ADI7786	Carinodes	10.8177	-85.3905
BCHYM18033-18	BC-ZSM-HYM-30226-E12	BOLD:ADY5791	Probolus	49.609	12.239
BCHYM486-13	BC ZSM HYM 19676	BOLD:ACC2867	Cratichneumon	49.015	12.101
CNBAC012-12	BIOUG03119-B05	BOLD:AAM9124	NA	51.209	-115.51
CNPAH457-13	BIOUG04922-C03	BOLD:AAI2299	Ichneumon	53.85	-106.078
CNPKG955-14	BIOUG10744-D09	BOLD:AAU8756	Stenodontus	48.601	-86.2893
CNRMD1040-12	BIOUG03275-H08	BOLD:AAH1922	NA	50.676	-99.898
COLHH587-18	CollHH587	BOLD:ACC2442	Coelichneumon	59.496	5.883
CRATA42107-22	BIOUG92312-B11	BOLD:AEN8767	ichneuMalaise01	9.016	-83.004
CRBOA39794-23	CBG-A01394-E12	BOLD:AFE1600	ichneuMalaise01	10.759	-85.009
CRCBC27996-23	CBG-A06199-A04	BOLD:ADV3063	NA	10.327	-84.08
CRCCB10229-23	CBG-A05406-C11	BOLD:AAI7599	NA	10.933	-85.457
CRCCB21399-23	CBG-A05409-G04	BOLD:ADF4946	NA	10.933	-85.457
CRHTA23311-22	BIOUG80172-A01	BOLD:AEP3430	Carinodes	9.648	-83.071
CRKAS25944-23	CBG-A05428-C10	BOLD:ADB4475	NA	10.537	-85.778
CROCB1412-22	BIOUG76529-A10	BOLD:ADB5487	Diacantharius	9.263	-83.871
CRPED8566-21	BIOUG73020-G09	BOLD:ACK6099	ichneuMalaise01	9.973	-84.094
ELPCG10326-17	BIOUG35436-G06	BOLD:AAG7654	NA	44.5634	-76.5526
FBIIA239-10	BC ZSM HYM 02709	BOLD:AAD5318	Ichneumon	46.6	10.4
GBMIN37651-13	FN662458	BOLD:AAF8211	Diacantharius	9.86347	-84.1467
GMGMA597-14	BIOUG16211-B08	BOLD:AAE8983	NA	50.552	7.17
GMGMC712-14	BIOUG16520-F02	BOLD:ACC2884	Cratichneumon	50.552	7.17
GMGMK819-14	BIOUG17180-C09	BOLD:AAD5318	Ichneumon	50.552	7.17
GMGML331-14	BIOUG17231-A01	BOLD:ACC3068	Exephanes	50.552	7.17
GMNHQ2349-18	BIOUG39565-A05	BOLD:AAH7290	NA	-37.8083	175.326
GMNHQ2367-18	BIOUG39565-B11	BOLD:AAH7290	NA	-37.8083	175.326
GMOTE314-15	BIOUG25364-D05	BOLD:ACF1483	NA	60.841	-135.208
GMOYI587-19	BIOUG45293-C12	BOLD:ACE7516	Tycherus	62.5347	-113.976
GMRSZ020-16	BIOUG27121-B06	BOLD:ABZ7788	Ichneumon	43.4858	131.975
GMSCE032-20	BIOUG51288-H03	BOLD:ACF2807	Ichneumon	33.997	-119.716
GMSCE145-20	BIOUG51791-C01	BOLD:AAH2004	Phaeogenes	33.997	-119.716
GMSJF735-18	BIOUG38438-A09	BOLD:AAJ5832	Ctenichneumon	-26.1826	27.9975
GMSVA6532-22	BIOUG85791-F11	BOLD:ACI3647	NA	37.89	-119.096
GMVVB038-16	BIOUG26783-G07	BOLD:ACS9734	Platylabus	48.5197	-123.43
HYCNL062-19	CNC 422377	BOLD:AAU8756	Stenodontus	35.5861	-83.0817
HYMBC216-10	09BBHYM-1293	BOLD:AAM7388	NA	34.6712	-111.713
HYMPK053-23	NHMO-ENT-645887	BOLD:ABX5376	Crypteffigies	59.057	10.177
JBHCH504-10	10PROBE-28812	BOLD:AAK3162	Tycherus	58.73	-93.78
JBLRB027-23	BIOUG98338-C03	BOLD:ACM1187	Dicaelotus	46.044	-109.805
MPGS1652-19	BIOUG51069-C03	BOLD:AAH9910	Stenichneumon	46.682	-114.029
NOPRA702-17	NHMO-DAR-13010	BOLD:AAO2971	Eupalamus	65.6063	13.2812
NZICH264-20	NZAC03034912	BOLD:AAH7291	Aucklandella	-45.819	170.512
OPPAM1931-17	BIOUG34203-C05	BOLD:AAG7645	Vulgichneumon	45.256100000000004	-77.1922
OPPDE211-17	BIOUG33048-D06	BOLD:AAG7745	NA	44.6286	-78.8614
OPPEC4733-17	BIOUG33334-A11	BOLD:AAU8294	Asthenolabus	44.6337	-80.6983
OPPEQ359-17	BIOUG35042-C12	BOLD:AAG7645	Vulgichneumon	44.7812	-76.2336
OPPFS145-17	BIOUG35111-G05	BOLD:ACE8616	NA	42.2628	-83.0725
OPPHI739-17	BIOUG36002-E02	BOLD:ACH0485	NA	44.8941	-77.1969
OPPUS1004-17	BIOUG35670-F12	BOLD:AAH7277	NA	42.7052	-80.3285
PERPT3606-23	CBG-A00383-D04	BOLD:AFF4592	NA	-12.556	-70.081
PLABA249-18	BIOUG44193-E10	BOLD:ADB7911	ichneuMalaise01	10.763	-85.334
PLACB017-20	BIOUG56934-D04	BOLD:AAX0396	Joppa	10.763	-85.334
PLNDQ012-20	BIOUG58078-D06	BOLD:AEA6150	Macrojoppa	10.763	-85.334
PLYAO466-20	BIOUG56576-E01	BOLD:ACG8317	Setanta	10.761	-85.335
SMTPR3016-16	BIOUG31043-D04	BOLD:AAH7259	NA	42.9028	-81.1972
SSBAD6179-13	BIOUG04337-C05	BOLD:ACD2028	Ichneumon	51.282	-115.944
SSKNA3977-15	BIOUG24098-C01	BOLD:AAN7584	NA	57.5315	-130.202
THAMD16770-22	BIOUG91328-B10	BOLD:AFD1784	NA	14.426	101.385
ACGBA8868-18	DHJPAR0062564	BOLD:AAD1624	Macrojoppa	10.8376	-85.6187
BBHYL803-10	10BBCHY-3757	BOLD:ACF5187	Ichneumon	51.256	-117.538
BBYBM670-20	BIOUG62322-C05	BOLD:AAF2407	Cratichneumon	60.878	-135.324
BCHYM387-13	BC ZSM HYM 18247	BOLD:AAF3971	Vulgichneumon	47.458	11.25
BCHYM9726-15	BC ZSM HYM 22456	BOLD:AAN3058	Diphyus	49.33	7.34
CNFNF2450-14	BIOUG10545-C03	BOLD:AAU9399	Cyclolabus	48.857	-64.376
CNGSF2542-15	BIOUG21599-D06	BOLD:AAM9124	NA	49.001	-106.557
CNPKF2634-14	BIOUG10514-G02	BOLD:AAG7707	Coelichneumon	48.601	-86.2893
CNRVB045-15	BIOUG19254-D08	BOLD:AAI2298	Ichneumon	51.018	-118.205
CNTNH612-14	BIOUG13165-B07	BOLD:ACF9659	NA	48.598	-53.9702
COLHH2014-18	CollHH1823	BOLD:ACG5090	Mevesia	59.496	5.883
COLHH2696-19	CollHH2505	BOLD:ABV4808	Dentilabus	59.4486	6.02121
COLHH793-18	CollHH793	BOLD:ACE1042	Tycherus	59.288	5.264
CRATB13247-23	BIOUG98663-B09	BOLD:ADO3117	Setanta	9.016	-83.004
CRBLC42873-22	BIOUG85496-B02	BOLD:AEC8119	Diacantharius	9.969	-83.449
CRBOF7814-23	CBG-A11539-A05	BOLD:AFE1600	NA	10.7589	-85.0092
CRHYA33649-22	BIOUG80163-G05	BOLD:AEI5370	ichneuMalaise01	9.649	-83.071
CRPED975-21	BIOUG71254-F04	BOLD:AAC9790	Tricholabus	9.973	-84.094
CRPSA20218-23	BIOUG98967-D04	BOLD:ADB9082	ichneuMalaise01	9.974	-84.093
CRPSA35210-23	CBG-A00162-A05	BOLD:ADB9082	ichneuMalaise01	9.974	-84.093
CRTRB26243-22	BIOUG85256-D07	BOLD:AEW0903	ichneuMalaise01	10.536	-83.501
DRYAS2035-14	24361-D04	BOLD:AAE2749	NA	74.4667	-20.5667
FBIIA781-10	BC ZSM HYM 03726	BOLD:AAN9663	Ichneumon	44.1889	6.6222
FBIIA793-10	BC ZSM HYM 03738	BOLD:AAE2757	Ichneumon	48.4686	11.9357
GMATS045-16	BIOUG28178-E06	BOLD:ADA3735	NA	-43.095	146.654
GMHNA178-15	BIOUG25280-A11	BOLD:ACZ7221	NA	15.5072	-88.234
GMHNB037-15	BIOUG25280-D01	BOLD:ACZ7221	NA	15.507	-88.234
GMMBG022-16	BIOUG31128-F03	BOLD:ADE8641	NA	3.1295	101.657
GMNHQ2047-18	BIOUG39554-H11	BOLD:AAV0468	Aucklandella	-37.8083	175.326
GMNHS219-18	BIOUG39560-C08	BOLD:ACP7239	Aucklandella	-37.8083	175.326
GMORG216-19	BIOUG45149-A03	BOLD:AAU9069	NA	65.2791	-126.83
GMOYG062-19	BIOUG45166-F11	BOLD:ABZ7151	NA	62.5347	-113.976
GMOYI124-19	BIOUG45249-A06	BOLD:ACE8616	NA	62.5347	-113.976
GMSCE049-20	BIOUG51292-A09	BOLD:AEC3056	Homotherus	33.997	-119.716
HPPPE1601-13	BIOUG07373-F06	BOLD:AAD5318	Ichneumon	44.623	-63.569
ICHFI771-12	FICH-000771	BOLD:ADL7997	Misetus	60.643	22.2
LKMSC029-15	NZAC04105963	BOLD:ACP7239	Aucklandella	-36.966	174.611
